side,qty,rate,time
2,80.0,100000000,2025-09-15 14:35:18.008
2,320.0,30000,2025-07-31 02:24:08.732
2,240.0,17000,2025-08-25 05:54:42.731
2,40.0,15750,2025-08-31 00:43:28.020
2,40.0,15500,2025-08-31 00:43:16.492
2,40.0,15490,2025-09-14 10:49:38.731
2,40.0,14750,2025-09-15 10:36:47.278
2,120.0,14520,2025-09-16 01:28:35.214
1,40.0,14250,2025-09-16 01:30:46.448
1,40.0,14250,2025-09-16 01:31:00.407
1,40.0,14180,2025-09-16 01:22:02.453
1,1000.0,10000,2025-08-07 18:09:44.409
1,2000.0,2000,2025-08-07 18:09:19.201
1,20000.0,590,2025-08-07 18:09:05.608
