side,qty,rate,time
2,480.0,30000,2025-08-07 18:10:12.674
2,320.0,30000,2025-07-31 02:24:08.732
2,240.0,17000,2025-08-25 05:54:42.731
2,320.0,15990,2025-08-07 18:10:34.729
2,40.0,15750,2025-08-31 00:43:28.020
2,40.0,15500,2025-08-31 00:43:16.492
2,40.0,15250,2025-09-02 15:54:14.801
2,40.0,15120,2025-09-06 23:16:31.951
2,40.0,15080,2025-09-07 01:10:02.760
2,40.0,15000,2025-09-02 15:53:22.920
2,40.0,14940,2025-09-05 20:42:54.196
2,40.0,14880,2025-09-06 18:23:04.148
1,40.0,14810,2025-09-07 01:27:26.678
1,40.0,14800,2025-09-06 18:22:46.370
1,40.0,14710,2025-09-07 01:12:30.644
1,40.0,14630,2025-09-07 01:10:02.509
1,40.0,14490,2025-09-04 23:08:38.168
1,1000.0,10000,2025-08-07 18:09:44.409
1,2000.0,2000,2025-08-07 18:09:19.201
1,20000.0,590,2025-08-07 18:09:05.608
