side,qty,rate,time
2,160.0,100000,2025-04-26 09:27:36.325
2,160.0,50000,2025-04-26 09:27:26.325
2,160.0,30000,2025-04-26 09:27:16.784
2,200.0,29990,2025-04-12 11:34:30.616
2,40.0,25000,2025-05-04 03:41:39.133
2,40.0,21000,2025-05-04 03:31:43.326
2,120.0,20000,2025-04-26 09:27:07.206
2,120.0,18000,2025-05-05 02:50:28.325
2,40.0,16520,2025-05-05 15:55:22.471
2,800.0,16000,2025-05-05 19:32:14.328
2,40.0,13290,2025-05-06 01:18:15.871
1,40.0,13010,2025-05-06 01:21:30.928
1,1000.0,10000,2025-04-12 11:33:43.878
1,2000.0,2000,2025-04-12 11:33:27.998
1,20000.0,590,2025-04-12 11:33:04.634
