id,network,launched,lastupdated,apiversions,feepercentage,closed,voting,voted,expired,missed,vspdversion,blockheight,estimatednetworkproportion
big.decred.energy,mainnet,2022-05-01,2026-01-19 01:29:42,[3],0.088,False,1590,19384,110,9,1.4.0,1046555,0.040053405
dcr.cerebro.host,mainnet,2024-09-09,2026-01-19 01:29:42,[3],0.888,False,10,15,0,3,1.4.0+d190a83b6,1046555,0.00025190820000000003
dcrhive.com,mainnet,2022-06-23,2026-01-19 01:29:42,[3],1,False,285,30379,227,2,1.4.0+d190a83b6,1046555,0.0071793837
dcrvsp.ubiqsmart.com,mainnet,2020-12-25,2026-01-19 01:29:42,[3],0.9500000000000001,False,93,15004,100,320,1.4.0+d190a83b6,1046555,0.0023427464000000003
decred.stake.fun,mainnet,2021-01-28,2026-01-19 01:29:42,[3],0.5,False,709,32348,196,105,1.4.0,1046555,0.017860292
decredvoting.com,mainnet,2021-02-01,2026-01-19 01:29:42,[3],1,False,85,9321,61,2,1.4.0,1046555,0.0021412198
stakey.net,mainnet,2020-10-22,2026-01-19 01:29:42,[3],1,False,156,36722,284,5,1.4.0,1046555,0.003929768
testnet-vsp.jholdstock.uk,testnet,2021-01-20,2026-01-19 01:29:42,[3],0.6900000000000001,False,455,395035,899,1065,1.4.0+d190a83b6,1830442,0.093737125
teststakepool.decred.org,testnet,2020-06-01,2026-01-19 01:29:42,[3],3,False,0,213770,488,571,1.4.0-pre+5263bfc2e,1830442,0
ultravsp.uk,mainnet,2020-12-01,2026-01-19 01:29:42,[3],0.30000000000000004,False,242,20574,129,4,1.4.0+d190a83b6,1046555,0.0060961787000000005
vote.dcr-swiss.ch,mainnet,2023-06-30,2026-01-19 00:12:13,[3],0.18,False,750,31621,207,3,1.4.0+d190a83b6,1046542,0.018899305
vsp.dcr.farm,mainnet,2020-12-09,2026-01-19 01:29:42,[3],0.5,False,412,17309,101,2,1.4.0,1046555,0.010378618000000001
vsp.decredcommunity.org,mainnet,2020-11-05,2026-01-19 01:29:42,[3],0.49,False,477,23227,147,13,1.4.0+d190a83b6,1046554,0.012019655
vsp.stakeminer.com,mainnet,2020-11-09,2026-01-19 01:29:42,[3],1,False,423,36399,241,0,1.4.0+d190a83b6,1046555,0.010655717
vspd.bass.cf,mainnet,2022-05-01,2026-01-19 01:29:42,[3],0.16,False,239,30135,178,80,1.4.0,1046555,0.006020606
