side,qty,rate,time
2,80.0,10000000,2025-08-03 11:16:43.140
2,320.0,30000,2025-07-31 02:24:08.732
2,480.0,30000,2025-08-07 18:10:12.674
2,320.0,16000,2025-07-31 02:23:48.731
2,320.0,15990,2025-08-07 18:10:34.729
2,40.0,15500,2025-08-04 17:49:57.122
2,40.0,15250,2025-08-04 17:38:24.962
2,40.0,15000,2025-07-29 07:57:35.274
2,40.0,14890,2025-08-08 01:28:15.703
1,40.0,14600,2025-08-08 00:11:02.496
1,40.0,14540,2025-08-08 01:24:15.362
1,160.0,14500,2025-08-07 14:40:21.512
1,440.0,10000,2025-07-29 14:10:22.781
1,1000.0,10000,2025-08-07 18:09:44.409
1,2000.0,2000,2025-08-07 18:09:19.201
1,20000.0,590,2025-08-07 18:09:05.608
