side,qty,rate,time
2,80.0,10000000,2025-08-03 11:16:43.140
2,480.0,30000,2025-08-07 18:10:12.674
2,320.0,30000,2025-07-31 02:24:08.732
2,320.0,16000,2025-07-31 02:23:48.731
2,320.0,15990,2025-08-07 18:10:34.729
2,40.0,15500,2025-08-04 17:49:57.122
2,40.0,15340,2025-08-17 00:28:01.021
2,40.0,15270,2025-08-17 00:28:00.827
2,40.0,15250,2025-08-04 17:38:24.962
2,40.0,15110,2025-08-17 01:21:46.203
1,40.0,14810,2025-08-17 01:32:02.926
1,40.0,14800,2025-08-16 23:15:27.296
1,40.0,14400,2025-08-15 15:58:03.373
1,200.0,14000,2025-08-15 06:05:18.493
1,200.0,13000,2025-08-15 15:57:14.197
1,1000.0,10000,2025-08-07 18:09:44.409
1,2000.0,2000,2025-08-07 18:09:19.201
1,20000.0,590,2025-08-07 18:09:05.608
