side,qty,rate,time
2,120.0,45000,2024-06-03 16:47:19.665
2,40.0,40000,2024-05-31 20:44:31.470
2,40.0,35000,2024-05-31 20:43:46.203
2,40.0,33000,2024-06-05 20:41:49.060
2,40.0,32000,2024-06-05 20:49:55.304
2,40.0,31500,2024-06-05 20:29:23.844
2,40.0,31000,2024-06-05 10:33:17.211
2,40.0,30500,2024-06-05 01:31:10.806
2,40.0,29900,2024-06-07 13:23:46.787
2,40.0,29900,2024-06-08 00:44:10.669
2,40.0,29600,2024-06-07 13:23:34.797
2,40.0,29500,2024-06-08 00:43:51.381
2,40.0,29300,2024-06-08 00:44:10.788
2,40.0,29200,2024-06-08 00:45:00.777
2,40.0,29100,2024-06-08 01:53:31.439
1,40.0,27600,2024-06-08 01:37:21.006
1,40.0,27500,2024-06-08 01:03:30.840
1,40.0,27400,2024-06-07 22:54:00.803
1,40.0,27300,2024-06-08 00:59:40.985
1,40.0,27200,2024-06-08 00:59:41.291
1,40.0,27100,2024-06-08 00:44:20.710
1,80.0,26500,2024-06-02 16:59:21.520
1,200.0,25200,2024-06-03 18:03:01.216
1,200.0,25100,2024-06-03 16:46:35.017
1,200.0,22500,2024-06-02 16:58:59.780
1,1000.0,20000,2024-06-02 15:50:07.068
1,1000.0,10000,2024-06-02 15:49:59.634
1,2000.0,3000,2024-06-02 15:49:48.994
1,2000.0,2000,2024-06-02 15:49:41.537
1,2000.0,1000,2024-06-02 15:49:38.244
1,6000.0,300,2024-06-02 15:49:27.230
1,8000.0,200,2024-06-02 15:49:20.655
1,30000.0,100,2024-06-02 15:49:12.912
