side,qty,rate,time
2,120.0,45000,2024-06-03 16:47:19.665
2,40.0,40000,2024-05-31 20:44:31.470
2,40.0,35000,2024-05-31 20:43:46.203
2,40.0,33000,2024-06-05 20:41:49.060
2,40.0,32000,2024-06-05 20:49:55.304
2,40.0,31500,2024-06-05 20:29:23.844
2,40.0,31200,2024-06-05 23:50:50.559
2,40.0,31000,2024-06-05 10:33:17.211
2,40.0,31000,2024-06-05 23:31:31.820
2,40.0,30900,2024-06-05 23:31:31.389
2,40.0,30800,2024-06-05 23:39:51.243
2,40.0,30500,2024-06-05 01:31:10.806
2,40.0,30100,2024-06-05 10:31:15.741
1,40.0,29000,2024-06-06 01:18:00.663
1,40.0,28800,2024-06-05 23:30:01.635
1,40.0,28700,2024-06-05 23:39:51.858
1,40.0,28600,2024-06-05 23:39:52.160
1,40.0,28200,2024-06-05 23:51:00.545
1,80.0,26500,2024-06-02 16:59:21.520
1,200.0,25200,2024-06-03 18:03:01.216
1,200.0,25100,2024-06-03 16:46:35.017
1,200.0,22500,2024-06-02 16:58:59.780
1,1000.0,20000,2024-06-02 15:50:07.068
1,1000.0,10000,2024-06-02 15:49:59.634
1,2000.0,3000,2024-06-02 15:49:48.994
1,2000.0,2000,2024-06-02 15:49:41.537
1,2000.0,1000,2024-06-02 15:49:38.244
1,6000.0,300,2024-06-02 15:49:27.230
1,8000.0,200,2024-06-02 15:49:20.655
1,30000.0,100,2024-06-02 15:49:12.912
